log_id,user_id,action,entity_type,entity_id,payload,ip_address,status_code,created_at
7166,USR_1046,POLICY_EVAL,WIRE_BATCH,10770,"{""batch"": ""BATCH_263"", ""risk_score"": 0.715, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10770""}",10.134.24.32,200,2026-09-05 22:48:01
7167,USR_1028,ACCOUNT_AUTH,WIRE_BATCH,13969,"{""batch"": ""BATCH_238"", ""risk_score"": 0.215, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13969""}",10.61.168.117,500,2026-09-11 11:48:39
7168,USR_1076,BALANCE_INQUIRY,ORDER,11290,"{""batch"": ""BATCH_779"", ""risk_score"": 0.299, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11290""}",10.247.135.56,200,2026-09-16 12:50:12
7169,USR_1072,ACCOUNT_AUTH,ORDER,10315,"{""batch"": ""BATCH_408"", ""risk_score"": 0.703, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10315""}",10.85.87.72,400,2026-08-19 10:02:46
7170,USR_1092,POLICY_EVAL,CUSTOMER,12202,"{""batch"": ""BATCH_287"", ""risk_score"": 0.245, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12202""}",10.158.62.108,500,2026-08-20 08:13:32
7171,USR_1022,ORDER_CREATE,ORDER,13210,"{""batch"": ""BATCH_934"", ""risk_score"": 0.488, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13210""}",10.18.65.38,200,2026-09-16 17:31:37
7172,USR_1089,ACCOUNT_AUTH,CUSTOMER,13220,"{""batch"": ""BATCH_153"", ""risk_score"": 0.463, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13220""}",10.92.218.53,200,2026-09-09 15:11:53
7173,USR_1033,ACCOUNT_AUTH,CUSTOMER,13087,"{""batch"": ""BATCH_223"", ""risk_score"": 0.175, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13087""}",10.120.125.53,200,2026-08-23 17:28:57
7174,USR_1032,ACCOUNT_AUTH,ORDER,10332,"{""batch"": ""BATCH_675"", ""risk_score"": 0.138, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 10332""}",10.189.52.8,500,2026-09-06 00:57:51
7175,USR_1077,TRANSFER_INITIATE,WIRE_BATCH,10711,"{""batch"": ""BATCH_797"", ""risk_score"": 0.253, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10711""}",10.65.52.201,403,2026-08-24 08:10:29
7176,USR_1055,ORDER_CREATE,WIRE_BATCH,12651,"{""batch"": ""BATCH_579"", ""risk_score"": 0.389, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12651""}",10.253.77.181,500,2026-09-03 19:30:30
7177,USR_1086,ORDER_CREATE,WIRE_BATCH,10314,"{""batch"": ""BATCH_631"", ""risk_score"": 0.688, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10314""}",10.150.174.202,200,2026-08-20 07:55:34
7178,USR_1027,ORDER_CREATE,ORDER,14551,"{""batch"": ""BATCH_261"", ""risk_score"": 0.44, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14551""}",10.125.56.100,201,2026-08-19 14:26:59
7179,USR_1075,RISK_FLAG_OVERRIDE,CUSTOMER,13011,"{""batch"": ""BATCH_943"", ""risk_score"": 0.963, ""flagged"": true, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13011"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.152.11.5,200,2026-08-28 11:17:20
7180,USR_1037,ORDER_UPDATE,WIRE_BATCH,12177,"{""batch"": ""BATCH_621"", ""risk_score"": 0.929, ""flagged"": true, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12177"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.157.134.164,500,2026-08-29 18:55:39
7181,USR_1011,RISK_FLAG_OVERRIDE,WIRE_BATCH,14175,"{""batch"": ""BATCH_946"", ""risk_score"": 0.461, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14175""}",10.107.101.145,400,2026-09-08 19:41:27
7182,USR_1067,ACCOUNT_AUTH,ACCOUNT,13670,"{""batch"": ""BATCH_176"", ""risk_score"": 0.083, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13670""}",10.245.190.222,500,2026-09-06 21:18:19
7183,USR_1029,BALANCE_INQUIRY,ACCOUNT,11237,"{""batch"": ""BATCH_850"", ""risk_score"": 0.094, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11237""}",10.47.109.9,200,2026-09-11 01:43:29
7184,USR_1039,POLICY_EVAL,AUTH_SESSION,12480,"{""batch"": ""BATCH_719"", ""risk_score"": 0.57, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12480""}",10.167.163.108,200,2026-09-12 17:33:18
7185,USR_1059,BALANCE_INQUIRY,ORDER,12151,"{""batch"": ""BATCH_338"", ""risk_score"": 0.284, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12151""}",10.221.213.214,200,2026-09-17 11:50:18
7186,USR_1020,ORDER_CREATE,ORDER,11436,"{""batch"": ""BATCH_924"", ""risk_score"": 0.618, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 11436""}",10.160.251.35,200,2026-09-17 13:36:59
7187,USR_1025,BALANCE_INQUIRY,CUSTOMER,11657,"{""batch"": ""BATCH_307"", ""risk_score"": 0.702, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 11657""}",10.7.171.57,403,2026-09-17 02:58:49
7188,USR_1091,BALANCE_INQUIRY,AUTH_SESSION,10353,"{""batch"": ""BATCH_388"", ""risk_score"": 0.249, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 10353""}",10.69.107.201,400,2026-09-02 07:38:07
7189,USR_1041,ORDER_CREATE,CUSTOMER,14264,"{""batch"": ""BATCH_167"", ""risk_score"": 0.55, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14264""}",10.147.232.234,200,2026-08-25 04:24:45
7190,USR_1016,POLICY_EVAL,ORDER,10265,"{""batch"": ""BATCH_679"", ""risk_score"": 0.055, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 10265""}",10.26.28.236,200,2026-09-10 10:26:02
7191,USR_1064,TRANSFER_INITIATE,ORDER,14505,"{""batch"": ""BATCH_554"", ""risk_score"": 0.075, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14505""}",10.34.93.93,200,2026-09-13 20:54:36
7192,USR_1027,RISK_FLAG_OVERRIDE,CUSTOMER,13492,"{""batch"": ""BATCH_846"", ""risk_score"": 0.576, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13492""}",10.221.64.64,500,2026-09-03 12:19:04
7193,USR_1047,ACCOUNT_AUTH,ACCOUNT,10315,"{""batch"": ""BATCH_382"", ""risk_score"": 0.195, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10315""}",10.192.135.141,200,2026-08-19 17:00:41
7194,USR_1085,ACCOUNT_AUTH,CUSTOMER,11987,"{""batch"": ""BATCH_723"", ""risk_score"": 0.049, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 11987""}",10.111.8.95,200,2026-09-09 05:31:39
7195,USR_1029,KYC_VERIFY,AUTH_SESSION,10795,"{""batch"": ""BATCH_612"", ""risk_score"": 0.571, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10795""}",10.66.149.187,201,2026-09-15 18:27:30
7196,USR_1030,RISK_FLAG_OVERRIDE,ORDER,13757,"{""batch"": ""BATCH_931"", ""risk_score"": 0.685, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13757""}",10.141.137.36,200,2026-09-14 07:54:52
7197,USR_1036,KYC_VERIFY,CUSTOMER,12203,"{""batch"": ""BATCH_132"", ""risk_score"": 0.657, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12203""}",10.43.28.217,200,2026-09-11 23:18:58
7198,USR_1073,BALANCE_INQUIRY,AUTH_SESSION,10673,"{""batch"": ""BATCH_775"", ""risk_score"": 0.764, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 10673""}",10.78.34.121,200,2026-09-05 09:01:19
7199,USR_1025,KYC_VERIFY,CUSTOMER,14333,"{""batch"": ""BATCH_969"", ""risk_score"": 0.088, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14333""}",10.212.170.208,500,2026-08-27 05:12:37
7200,USR_1063,ORDER_UPDATE,WIRE_BATCH,10975,"{""batch"": ""BATCH_131"", ""risk_score"": 0.382, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10975""}",10.161.171.27,200,2026-08-29 23:36:12
7201,USR_1053,POLICY_EVAL,ACCOUNT,11888,"{""batch"": ""BATCH_597"", ""risk_score"": 0.275, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11888""}",10.17.205.147,201,2026-09-03 13:04:58
7202,USR_1061,BALANCE_INQUIRY,AUTH_SESSION,10598,"{""batch"": ""BATCH_984"", ""risk_score"": 0.844, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 10598""}",10.236.238.5,200,2026-09-06 01:09:16
7203,USR_1075,TRANSFER_INITIATE,CUSTOMER,10818,"{""batch"": ""BATCH_571"", ""risk_score"": 0.262, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10818""}",10.91.207.249,200,2026-08-22 01:24:57
7204,USR_1066,ACCOUNT_AUTH,ACCOUNT,11959,"{""batch"": ""BATCH_794"", ""risk_score"": 0.593, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11959""}",10.62.86.183,200,2026-09-05 01:26:04
7205,USR_1099,TRANSFER_INITIATE,ORDER,14574,"{""batch"": ""BATCH_421"", ""risk_score"": 0.344, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14574""}",10.186.36.195,400,2026-09-01 23:17:40
7206,USR_1058,TRANSFER_INITIATE,WIRE_BATCH,11029,"{""batch"": ""BATCH_363"", ""risk_score"": 0.757, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 11029""}",10.138.107.92,200,2026-09-11 22:27:35
7207,USR_1019,TRANSFER_INITIATE,ORDER,14034,"{""batch"": ""BATCH_454"", ""risk_score"": 0.021, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14034""}",10.55.74.133,200,2026-09-17 19:33:32
7208,USR_1039,RISK_FLAG_OVERRIDE,WIRE_BATCH,11821,"{""batch"": ""BATCH_796"", ""risk_score"": 0.816, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 11821""}",10.131.75.200,200,2026-09-04 19:13:31
7209,USR_1009,RISK_FLAG_OVERRIDE,AUTH_SESSION,14345,"{""batch"": ""BATCH_981"", ""risk_score"": 0.318, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14345""}",10.196.103.119,200,2026-08-21 18:45:32
7210,USR_1019,TRANSFER_INITIATE,CUSTOMER,12799,"{""batch"": ""BATCH_296"", ""risk_score"": 0.196, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 12799""}",10.99.41.82,500,2026-08-20 22:51:44
7211,USR_1024,KYC_VERIFY,ORDER,12643,"{""batch"": ""BATCH_891"", ""risk_score"": 0.015, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 12643""}",10.69.209.25,200,2026-08-30 22:11:03
7212,USR_1027,RISK_FLAG_OVERRIDE,ACCOUNT,14752,"{""batch"": ""BATCH_726"", ""risk_score"": 0.151, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14752""}",10.223.9.27,201,2026-08-19 20:57:15
7213,USR_1039,TRANSFER_INITIATE,ORDER,12136,"{""batch"": ""BATCH_360"", ""risk_score"": 0.353, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12136""}",10.228.192.172,200,2026-08-28 17:31:29
7214,USR_1093,ACCOUNT_AUTH,ACCOUNT,11297,"{""batch"": ""BATCH_497"", ""risk_score"": 0.699, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11297""}",10.32.226.62,200,2026-08-21 14:41:59
7215,USR_1097,ORDER_UPDATE,WIRE_BATCH,12326,"{""batch"": ""BATCH_478"", ""risk_score"": 0.07, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12326""}",10.136.84.203,500,2026-09-01 23:11:57
7216,USR_1056,ORDER_CREATE,CUSTOMER,12624,"{""batch"": ""BATCH_992"", ""risk_score"": 0.639, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 12624""}",10.226.159.229,200,2026-08-21 16:56:11
7217,USR_1030,ORDER_UPDATE,ORDER,10791,"{""batch"": ""BATCH_777"", ""risk_score"": 0.224, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 10791""}",10.76.72.120,200,2026-09-05 21:00:15
7218,USR_1078,BALANCE_INQUIRY,AUTH_SESSION,13209,"{""batch"": ""BATCH_722"", ""risk_score"": 0.418, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13209""}",10.169.145.169,200,2026-08-29 17:36:05
7219,USR_1052,ACCOUNT_AUTH,CUSTOMER,10314,"{""batch"": ""BATCH_648"", ""risk_score"": 0.607, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 10314""}",10.81.117.6,200,2026-09-10 00:28:23
7220,USR_1012,KYC_VERIFY,ACCOUNT,10878,"{""batch"": ""BATCH_133"", ""risk_score"": 0.047, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10878""}",10.77.141.91,200,2026-08-27 04:07:41
7221,USR_1092,BALANCE_INQUIRY,WIRE_BATCH,10764,"{""batch"": ""BATCH_287"", ""risk_score"": 0.578, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10764""}",10.110.139.76,400,2026-08-22 16:23:50
7222,USR_1035,TRANSFER_INITIATE,ORDER,14437,"{""batch"": ""BATCH_618"", ""risk_score"": 0.937, ""flagged"": true, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14437"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.44.197.185,500,2026-08-23 13:57:14
7223,USR_1088,ACCOUNT_AUTH,CUSTOMER,12132,"{""batch"": ""BATCH_393"", ""risk_score"": 0.239, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12132""}",10.68.169.73,400,2026-09-14 09:22:34
7224,USR_1023,POLICY_EVAL,ACCOUNT,13797,"{""batch"": ""BATCH_176"", ""risk_score"": 0.34, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13797""}",10.79.208.30,200,2026-09-13 02:30:26
7225,USR_1045,ORDER_UPDATE,ACCOUNT,10909,"{""batch"": ""BATCH_576"", ""risk_score"": 0.854, ""flagged"": true, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10909"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.115.27.90,201,2026-08-31 00:19:21
7226,USR_1045,KYC_VERIFY,ORDER,13269,"{""batch"": ""BATCH_394"", ""risk_score"": 0.913, ""flagged"": true, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13269"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.71.166.142,200,2026-09-02 09:43:38
7227,USR_1037,BALANCE_INQUIRY,CUSTOMER,11207,"{""batch"": ""BATCH_282"", ""risk_score"": 0.059, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11207""}",10.145.10.213,201,2026-08-18 20:48:08
7228,USR_1016,ORDER_CREATE,ACCOUNT,12538,"{""batch"": ""BATCH_717"", ""risk_score"": 0.607, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12538""}",10.80.70.66,400,2026-09-06 09:09:38
7229,USR_1071,RISK_FLAG_OVERRIDE,WIRE_BATCH,10801,"{""batch"": ""BATCH_772"", ""risk_score"": 0.84, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10801""}",10.163.145.247,200,2026-09-01 11:28:30
7230,USR_1057,KYC_VERIFY,ACCOUNT,14789,"{""batch"": ""BATCH_283"", ""risk_score"": 0.501, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 14789""}",10.67.168.214,200,2026-09-13 07:45:37
7231,USR_1061,ORDER_UPDATE,ACCOUNT,14063,"{""batch"": ""BATCH_422"", ""risk_score"": 0.023, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 14063""}",10.232.246.165,200,2026-09-11 13:34:22
7232,USR_1075,ORDER_UPDATE,WIRE_BATCH,14110,"{""batch"": ""BATCH_776"", ""risk_score"": 0.105, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 14110""}",10.54.59.206,500,2026-09-07 11:25:42
7233,USR_1017,POLICY_EVAL,ACCOUNT,13901,"{""batch"": ""BATCH_620"", ""risk_score"": 0.619, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13901""}",10.4.20.25,200,2026-09-17 03:34:10
7234,USR_1012,KYC_VERIFY,ORDER,14757,"{""batch"": ""BATCH_895"", ""risk_score"": 0.198, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 14757""}",10.211.167.29,200,2026-09-01 11:10:32
7235,USR_1078,ACCOUNT_AUTH,AUTH_SESSION,11645,"{""batch"": ""BATCH_378"", ""risk_score"": 0.592, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 11645""}",10.158.133.254,403,2026-08-31 15:58:01
7236,USR_1088,TRANSFER_INITIATE,WIRE_BATCH,14869,"{""batch"": ""BATCH_378"", ""risk_score"": 0.287, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 14869""}",10.242.17.209,201,2026-09-14 08:46:32
7237,USR_1009,ORDER_UPDATE,WIRE_BATCH,10409,"{""batch"": ""BATCH_455"", ""risk_score"": 0.827, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10409""}",10.152.193.60,403,2026-08-31 07:42:21
7238,USR_1011,POLICY_EVAL,AUTH_SESSION,12429,"{""batch"": ""BATCH_481"", ""risk_score"": 0.367, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12429""}",10.114.214.245,500,2026-08-24 04:11:51
7239,USR_1007,RISK_FLAG_OVERRIDE,AUTH_SESSION,10069,"{""batch"": ""BATCH_226"", ""risk_score"": 0.478, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10069""}",10.40.50.187,200,2026-08-29 18:36:50
7240,USR_1035,KYC_VERIFY,AUTH_SESSION,13131,"{""batch"": ""BATCH_441"", ""risk_score"": 0.56, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13131""}",10.91.102.166,500,2026-08-22 19:39:38
7241,USR_1076,RISK_FLAG_OVERRIDE,ACCOUNT,13718,"{""batch"": ""BATCH_506"", ""risk_score"": 0.784, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13718""}",10.204.241.196,201,2026-08-24 04:14:05
7242,USR_1086,ACCOUNT_AUTH,ACCOUNT,10921,"{""batch"": ""BATCH_446"", ""risk_score"": 0.378, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10921""}",10.115.112.72,201,2026-09-07 04:33:20
7243,USR_1029,RISK_FLAG_OVERRIDE,ORDER,10335,"{""batch"": ""BATCH_378"", ""risk_score"": 0.687, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 10335""}",10.211.138.196,200,2026-09-15 21:29:33
7244,USR_1069,ORDER_UPDATE,WIRE_BATCH,10579,"{""batch"": ""BATCH_998"", ""risk_score"": 0.365, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10579""}",10.159.121.211,200,2026-08-23 13:27:42
7245,USR_1014,ACCOUNT_AUTH,ORDER,11696,"{""batch"": ""BATCH_327"", ""risk_score"": 0.069, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11696""}",10.26.197.126,500,2026-08-31 06:22:51
7246,USR_1049,ORDER_UPDATE,ACCOUNT,14971,"{""batch"": ""BATCH_100"", ""risk_score"": 0.476, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14971""}",10.209.63.24,200,2026-09-12 19:45:54
7247,USR_1085,ORDER_UPDATE,CUSTOMER,10482,"{""batch"": ""BATCH_519"", ""risk_score"": 0.153, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10482""}",10.154.40.114,201,2026-09-05 10:26:44
7248,USR_1042,KYC_VERIFY,AUTH_SESSION,14216,"{""batch"": ""BATCH_181"", ""risk_score"": 0.777, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 14216""}",10.166.225.225,403,2026-09-07 19:01:12
