recon_id,source_system,external_ref,internal_order_id,amount,currency,status,discrepancy_reason,reconciled_at
82168,SWIFT_FIN,EXT-2289755,11876,63255.29,USD,MATCHED,,2026-09-07 20:27:05
82169,FED_ACH_CLEARING,EXT-7042127,11027,82680.49,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-03 21:21:49
82170,FED_ACH_CLEARING,EXT-4051391,11038,78261.21,USD,MATCHED,,2026-09-12 06:22:58
82171,INTERNAL_LEDGER,EXT-2721381,11078,41028.8,USD,MATCHED,,2026-09-11 18:01:58
82172,SWIFT_FIN,EXT-8498136,13365,61298.86,USD,MATCHED,,2026-09-12 21:41:25
82173,INTERNAL_LEDGER,EXT-1185057,13956,49135.58,USD,MATCHED,,2026-09-10 00:05:45
82174,FED_ACH_CLEARING,EXT-2857869,10837,17299.63,USD,MATCHED,,2026-09-14 03:33:30
82175,FED_ACH_CLEARING,EXT-5286480,14443,66679.0,USD,MATCHED,,2026-09-04 19:12:47
82176,FED_ACH_CLEARING,EXT-6552763,11379,74038.95,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-08 03:51:49
82177,INTERNAL_LEDGER,EXT-7754604,12368,64474.25,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-15 05:34:51
82178,CARD_PAYMENT_GATEWAY,EXT-6918161,13088,17817.76,USD,MATCHED,,2026-09-10 18:04:28
82179,FED_ACH_CLEARING,EXT-6760181,13953,4135.28,USD,MATCHED,,2026-09-08 13:40:02
82180,CARD_PAYMENT_GATEWAY,EXT-6971884,13645,7015.44,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-04 05:42:04
82181,INTERNAL_LEDGER,EXT-2323164,13380,63685.2,USD,MATCHED,,2026-09-08 12:04:32
82182,INTERNAL_LEDGER,EXT-2925837,11457,43138.21,USD,MATCHED,,2026-09-13 22:22:31
82183,CARD_PAYMENT_GATEWAY,EXT-9124752,10840,84287.63,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-16 05:56:37
82184,FED_ACH_CLEARING,EXT-1720364,13763,3241.27,USD,MATCHED,,2026-09-07 06:57:23
82185,SWIFT_FIN,EXT-6770747,14606,77581.17,USD,MATCHED,,2026-09-13 05:14:38
82186,SWIFT_FIN,EXT-1336979,12050,13145.36,USD,MATCHED,,2026-09-08 17:38:20
82187,FED_ACH_CLEARING,EXT-7880530,12758,22551.78,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-16 19:05:22
82188,FED_ACH_CLEARING,EXT-9120787,14029,43696.7,USD,MATCHED,,2026-09-12 02:28:07
82189,SWIFT_FIN,EXT-5026483,12718,22596.02,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-09 00:26:13
82190,INTERNAL_LEDGER,EXT-2925983,11574,41395.9,USD,MATCHED,,2026-09-16 11:19:03
82191,CARD_PAYMENT_GATEWAY,EXT-6939731,11287,31502.71,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-12 05:16:36
82192,CARD_PAYMENT_GATEWAY,EXT-1018584,14838,9866.96,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-12 03:06:58
82193,SWIFT_FIN,EXT-8677032,11717,6427.06,USD,MATCHED,,2026-09-06 14:42:29
82194,FED_ACH_CLEARING,EXT-2120638,11536,45911.18,USD,MATCHED,,2026-09-14 02:08:57
82195,SWIFT_FIN,EXT-7620358,13542,62686.95,USD,MATCHED,,2026-09-07 14:16:28
82196,SWIFT_FIN,EXT-4358395,11772,71822.98,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-09 04:38:39
82197,SWIFT_FIN,EXT-1114562,11701,46371.02,USD,MATCHED,,2026-09-15 05:22:03
82198,CARD_PAYMENT_GATEWAY,EXT-4600264,14809,37477.86,USD,MATCHED,,2026-09-07 04:34:02
82199,INTERNAL_LEDGER,EXT-5448820,11086,46885.53,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-12 07:52:44
82200,FED_ACH_CLEARING,EXT-9255167,12075,59652.72,USD,MATCHED,,2026-09-15 22:27:52
82201,FED_ACH_CLEARING,EXT-1929610,11983,71927.81,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-12 10:10:04
82202,SWIFT_FIN,EXT-3756115,12900,12100.28,USD,MATCHED,,2026-09-03 22:28:32
82203,INTERNAL_LEDGER,EXT-3118357,13530,6980.91,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-13 11:55:09
82204,SWIFT_FIN,EXT-5062173,11581,62135.53,USD,MATCHED,,2026-09-13 20:06:43
82205,INTERNAL_LEDGER,EXT-6784203,13186,8312.76,USD,MATCHED,,2026-09-12 19:33:12
82206,CARD_PAYMENT_GATEWAY,EXT-9329263,14423,33632.99,USD,MATCHED,,2026-09-12 09:08:20
82207,SWIFT_FIN,EXT-5091747,13401,41198.06,USD,MATCHED,,2026-09-07 20:02:05
82208,FED_ACH_CLEARING,EXT-4141069,14870,54081.41,USD,MATCHED,,2026-09-16 09:53:30
82209,INTERNAL_LEDGER,EXT-9187797,12675,54626.69,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-16 05:44:36
82210,CARD_PAYMENT_GATEWAY,EXT-8665733,12923,76414.6,USD,MATCHED,,2026-09-04 10:44:39
82211,FED_ACH_CLEARING,EXT-8780781,10469,62216.66,USD,MATCHED,,2026-09-13 09:23:05
82212,CARD_PAYMENT_GATEWAY,EXT-4217282,10624,78286.96,USD,MATCHED,,2026-09-16 09:43:37
82213,FED_ACH_CLEARING,EXT-6121292,14063,78960.08,USD,MATCHED,,2026-09-08 15:16:24
82214,SWIFT_FIN,EXT-3275461,11908,76798.38,USD,MATCHED,,2026-09-14 02:42:43
82215,FED_ACH_CLEARING,EXT-4566629,12547,53322.02,USD,MATCHED,,2026-09-06 05:43:20
82216,SWIFT_FIN,EXT-9444108,10582,163.12,USD,MATCHED,,2026-09-03 23:38:46
82217,INTERNAL_LEDGER,EXT-3875546,13272,65176.37,USD,MATCHED,,2026-09-15 12:59:52
82218,CARD_PAYMENT_GATEWAY,EXT-3841453,12879,36155.83,USD,MATCHED,,2026-09-07 21:31:50
82219,INTERNAL_LEDGER,EXT-3486755,14950,84590.94,USD,MATCHED,,2026-09-16 07:52:41
82220,INTERNAL_LEDGER,EXT-6865373,10721,56918.77,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-05 02:05:02
82221,CARD_PAYMENT_GATEWAY,EXT-7072505,13155,7304.24,USD,MATCHED,,2026-09-04 03:46:32
82222,INTERNAL_LEDGER,EXT-8744892,13190,46086.46,USD,MATCHED,,2026-09-13 07:07:03
82223,INTERNAL_LEDGER,EXT-6336196,14187,83369.84,USD,MATCHED,,2026-09-06 12:20:35
82224,SWIFT_FIN,EXT-9302752,13840,33924.72,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-13 06:25:51
82225,INTERNAL_LEDGER,EXT-1653366,12411,50144.02,USD,MATCHED,,2026-09-07 18:42:18
82226,SWIFT_FIN,EXT-8121136,11322,25258.97,USD,MATCHED,,2026-09-05 09:39:03
82227,SWIFT_FIN,EXT-4658060,12538,5095.02,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-05 18:46:12
82228,INTERNAL_LEDGER,EXT-2041736,11512,47110.15,USD,MATCHED,,2026-09-13 14:13:50
82229,CARD_PAYMENT_GATEWAY,EXT-3772563,11004,42595.37,USD,MATCHED,,2026-09-10 11:20:36
82230,SWIFT_FIN,EXT-5982498,14169,13233.31,USD,MATCHED,,2026-09-09 23:47:38
82231,CARD_PAYMENT_GATEWAY,EXT-2854614,10165,16968.75,USD,MATCHED,,2026-09-09 16:50:57
82232,FED_ACH_CLEARING,EXT-7712269,10036,68033.91,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-11 18:46:00
82233,SWIFT_FIN,EXT-3388363,11694,67787.52,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-17 08:37:14
82234,INTERNAL_LEDGER,EXT-3138127,14879,8444.47,USD,MATCHED,,2026-09-13 01:33:20
82235,CARD_PAYMENT_GATEWAY,EXT-9216542,14802,11712.08,USD,MATCHED,,2026-09-06 19:17:14
82236,INTERNAL_LEDGER,EXT-2675430,12306,68153.11,USD,MATCHED,,2026-09-13 11:38:20
82237,FED_ACH_CLEARING,EXT-9661646,11659,22452.68,USD,MATCHED,,2026-09-11 07:06:56
82238,FED_ACH_CLEARING,EXT-1460280,10622,53205.85,USD,MATCHED,,2026-09-09 23:11:53
82239,INTERNAL_LEDGER,EXT-4973533,11958,69626.84,USD,MATCHED,,2026-09-04 07:56:47
82240,SWIFT_FIN,EXT-1087767,12466,40748.02,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-15 08:07:47
82241,FED_ACH_CLEARING,EXT-1058902,13328,41873.48,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-05 07:06:50
82242,SWIFT_FIN,EXT-6705869,12038,62496.27,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-17 18:00:37
82243,SWIFT_FIN,EXT-3438418,10534,16300.16,USD,MATCHED,,2026-09-14 02:44:10
82244,FED_ACH_CLEARING,EXT-4962956,13553,15107.05,USD,MATCHED,,2026-09-17 05:19:47
82245,INTERNAL_LEDGER,EXT-9110916,14348,68594.36,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-11 15:47:38
82246,SWIFT_FIN,EXT-3173763,11258,52692.67,USD,MATCHED,,2026-09-10 19:03:24
82247,INTERNAL_LEDGER,EXT-9185262,11755,54199.11,USD,MATCHED,,2026-09-11 20:38:17
82248,CARD_PAYMENT_GATEWAY,EXT-3825501,11674,52633.53,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-10 09:13:27
82249,INTERNAL_LEDGER,EXT-4299691,13081,32203.57,USD,MATCHED,,2026-09-16 18:35:52
82250,CARD_PAYMENT_GATEWAY,EXT-3957452,11487,71047.44,USD,MATCHED,,2026-09-15 18:50:00
82251,INTERNAL_LEDGER,EXT-1927681,14828,42638.15,USD,MATCHED,,2026-09-15 17:12:57
82252,INTERNAL_LEDGER,EXT-9963357,12021,81271.83,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-15 23:50:44
82253,INTERNAL_LEDGER,EXT-5852954,12977,36858.29,USD,MATCHED,,2026-09-14 04:35:52
82254,FED_ACH_CLEARING,EXT-6439131,14777,78058.87,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-11 16:29:23
82255,SWIFT_FIN,EXT-3522787,12938,66726.76,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-15 15:39:35
82256,FED_ACH_CLEARING,EXT-7622010,11959,54399.13,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-09 02:35:04
82257,FED_ACH_CLEARING,EXT-9566257,12589,41687.07,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-15 12:46:37
82258,FED_ACH_CLEARING,EXT-3856215,11528,81546.57,USD,MATCHED,,2026-09-05 02:53:31
82259,SWIFT_FIN,EXT-6141545,12930,50323.81,USD,MATCHED,,2026-09-08 11:11:30
82260,CARD_PAYMENT_GATEWAY,EXT-5496489,13196,77731.43,USD,MATCHED,,2026-09-17 05:10:52
82261,SWIFT_FIN,EXT-7244925,12154,66341.65,USD,MATCHED,,2026-09-17 03:11:04
82262,FED_ACH_CLEARING,EXT-3176617,10359,80128.16,USD,MATCHED,,2026-09-06 04:17:31
82263,SWIFT_FIN,EXT-3508999,14919,10371.16,USD,MATCHED,,2026-09-13 11:00:29
82264,FED_ACH_CLEARING,EXT-9396631,14095,4478.61,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-16 06:34:24
82265,INTERNAL_LEDGER,EXT-1655216,10959,52068.25,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-13 16:52:51
82266,INTERNAL_LEDGER,EXT-5013162,12397,59960.01,USD,MATCHED,,2026-09-16 20:12:53
82267,FED_ACH_CLEARING,EXT-9957407,11937,78733.94,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-04 09:05:55
82268,INTERNAL_LEDGER,EXT-2930108,10358,6950.74,USD,MATCHED,,2026-09-06 04:57:34
82269,FED_ACH_CLEARING,EXT-7590243,10649,64281.83,USD,MATCHED,,2026-09-03 22:08:02
82270,FED_ACH_CLEARING,EXT-9140144,13345,35719.2,USD,MATCHED,,2026-09-10 16:11:29
82271,FED_ACH_CLEARING,EXT-2977290,11747,11819.31,USD,MATCHED,,2026-09-11 11:28:27
82272,INTERNAL_LEDGER,EXT-7041404,12472,80255.06,USD,MATCHED,,2026-09-11 15:37:46
82273,INTERNAL_LEDGER,EXT-8630090,11576,6740.5,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-05 13:33:48
82274,INTERNAL_LEDGER,EXT-3811832,11460,69402.51,USD,MATCHED,,2026-09-05 20:38:58
82275,INTERNAL_LEDGER,EXT-1440037,14380,43138.26,USD,MATCHED,,2026-09-16 22:25:05
82276,FED_ACH_CLEARING,EXT-3368985,14908,42372.05,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-12 07:39:58
82277,CARD_PAYMENT_GATEWAY,EXT-5758086,11305,65912.44,USD,MATCHED,,2026-09-07 01:40:04
82278,FED_ACH_CLEARING,EXT-2726566,13779,28361.31,USD,MATCHED,,2026-09-15 14:21:42
82279,CARD_PAYMENT_GATEWAY,EXT-5897229,11213,26903.04,USD,MATCHED,,2026-09-15 06:47:04
82280,FED_ACH_CLEARING,EXT-7815597,12703,3556.59,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-12 20:16:03
82281,CARD_PAYMENT_GATEWAY,EXT-9005711,10413,30691.72,USD,MATCHED,,2026-09-17 15:20:35
82282,INTERNAL_LEDGER,EXT-2904781,14564,27738.44,USD,MATCHED,,2026-09-15 21:55:32
82283,FED_ACH_CLEARING,EXT-2357013,14590,33489.54,USD,MATCHED,,2026-09-03 23:49:47
82284,CARD_PAYMENT_GATEWAY,EXT-8892934,11693,36868.22,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-04 11:15:38
82285,FED_ACH_CLEARING,EXT-5366342,12594,80420.63,USD,MATCHED,,2026-09-12 05:13:35
82286,FED_ACH_CLEARING,EXT-7549007,12397,20035.15,USD,MATCHED,,2026-09-06 06:18:20
82287,FED_ACH_CLEARING,EXT-9989453,13145,20044.37,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-11 20:15:34
82288,CARD_PAYMENT_GATEWAY,EXT-3471472,11499,25574.11,USD,MATCHED,,2026-09-14 02:49:46
82289,SWIFT_FIN,EXT-7677479,10917,81662.57,USD,MATCHED,,2026-09-09 08:27:10
82290,SWIFT_FIN,EXT-5855937,11906,84844.99,USD,MATCHED,,2026-09-06 12:18:57
82291,SWIFT_FIN,EXT-1228991,10530,12071.01,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-11 22:27:13
82292,FED_ACH_CLEARING,EXT-9404536,10772,37304.95,USD,MATCHED,,2026-09-17 02:51:46
82293,INTERNAL_LEDGER,EXT-3227183,10432,56617.9,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-07 08:31:59
82294,INTERNAL_LEDGER,EXT-3157410,13907,61427.67,USD,MATCHED,,2026-09-10 17:30:04
82295,INTERNAL_LEDGER,EXT-4866398,11735,36436.86,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-04 01:00:59
82296,FED_ACH_CLEARING,EXT-2974875,12825,64744.84,USD,MATCHED,,2026-09-12 22:53:37
82297,CARD_PAYMENT_GATEWAY,EXT-9388605,12522,64819.24,USD,MATCHED,,2026-09-15 03:50:09
82298,CARD_PAYMENT_GATEWAY,EXT-7203262,13082,61588.04,USD,MATCHED,,2026-09-11 07:51:12
82299,SWIFT_FIN,EXT-4074877,10461,63615.43,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-07 08:23:46
82300,FED_ACH_CLEARING,EXT-1894992,12356,36757.37,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-05 01:39:41
82301,FED_ACH_CLEARING,EXT-8213591,10351,39804.24,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-14 14:40:24
82302,INTERNAL_LEDGER,EXT-9592116,10281,37293.99,USD,MATCHED,,2026-09-07 07:14:15
82303,FED_ACH_CLEARING,EXT-3513242,14600,66512.22,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-08 00:26:01
82304,INTERNAL_LEDGER,EXT-1462138,11772,5032.49,USD,MATCHED,,2026-09-09 16:28:23
82305,CARD_PAYMENT_GATEWAY,EXT-5022337,10568,80109.83,USD,MATCHED,,2026-09-15 13:31:47
82306,CARD_PAYMENT_GATEWAY,EXT-8187991,11318,9625.29,USD,MATCHED,,2026-09-12 15:46:10
82307,FED_ACH_CLEARING,EXT-7780671,14577,37278.59,USD,MATCHED,,2026-09-04 15:46:43
82308,CARD_PAYMENT_GATEWAY,EXT-3181843,10967,73716.79,USD,MATCHED,,2026-09-09 18:01:51
82309,INTERNAL_LEDGER,EXT-3571512,10076,63992.54,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-10 17:03:48
82310,CARD_PAYMENT_GATEWAY,EXT-8661298,14329,37041.72,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-11 06:02:34
82311,FED_ACH_CLEARING,EXT-2358578,14318,58871.01,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-09 23:59:36
82312,SWIFT_FIN,EXT-2105888,11196,41150.32,USD,MATCHED,,2026-09-09 07:15:02
82313,SWIFT_FIN,EXT-4164821,11743,51247.42,USD,MATCHED,,2026-09-10 14:03:47
82314,SWIFT_FIN,EXT-8371690,13374,60480.58,USD,MATCHED,,2026-09-06 02:02:15
82315,FED_ACH_CLEARING,EXT-5936025,10122,66330.07,USD,MATCHED,,2026-09-06 10:52:19
82316,SWIFT_FIN,EXT-9167484,10865,3649.46,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-08 09:02:10
82317,FED_ACH_CLEARING,EXT-4128017,13142,31738.4,USD,MATCHED,,2026-09-16 19:05:50
82318,SWIFT_FIN,EXT-5743013,10851,64614.38,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-16 17:28:01
82319,FED_ACH_CLEARING,EXT-9577314,13512,11334.98,USD,MATCHED,,2026-09-04 21:14:31
82320,INTERNAL_LEDGER,EXT-4336305,11807,80069.93,USD,MATCHED,,2026-09-06 02:49:07
82321,INTERNAL_LEDGER,EXT-4562833,10622,6408.39,USD,MATCHED,,2026-09-14 20:51:05
82322,INTERNAL_LEDGER,EXT-6121855,11840,21873.02,USD,MATCHED,,2026-09-08 01:00:09
82323,CARD_PAYMENT_GATEWAY,EXT-2943188,12287,81958.75,USD,MATCHED,,2026-09-16 14:03:59
82324,INTERNAL_LEDGER,EXT-2992671,12534,78372.56,USD,MATCHED,,2026-09-06 00:29:11
82325,FED_ACH_CLEARING,EXT-5412002,14068,47419.71,USD,MATCHED,,2026-09-12 14:37:28
82326,SWIFT_FIN,EXT-1314578,12123,14857.51,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-07 07:10:40
82327,INTERNAL_LEDGER,EXT-5286889,14273,84816.56,USD,MATCHED,,2026-09-11 17:05:47
82328,FED_ACH_CLEARING,EXT-3349250,14960,21644.72,USD,MATCHED,,2026-09-10 03:18:38
82329,CARD_PAYMENT_GATEWAY,EXT-7658944,10847,2114.99,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-03 20:43:19
82330,CARD_PAYMENT_GATEWAY,EXT-7872917,10766,28133.33,USD,MATCHED,,2026-09-09 04:44:56
82331,SWIFT_FIN,EXT-5242893,10641,23666.78,USD,MATCHED,,2026-09-11 03:06:31
82332,SWIFT_FIN,EXT-8335814,10214,17577.31,USD,MATCHED,,2026-09-04 12:47:13
82333,CARD_PAYMENT_GATEWAY,EXT-5197851,12585,50883.47,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-05 03:59:11
82334,FED_ACH_CLEARING,EXT-4705859,13597,57706.07,USD,MATCHED,,2026-09-11 09:36:40
82335,SWIFT_FIN,EXT-2478020,13708,8937.65,USD,MATCHED,,2026-09-05 06:24:11
82336,INTERNAL_LEDGER,EXT-3130712,14697,12446.01,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-12 21:05:28
82337,FED_ACH_CLEARING,EXT-6326752,12312,64528.68,USD,MATCHED,,2026-09-12 23:12:36
82338,FED_ACH_CLEARING,EXT-8476002,10807,53410.77,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-15 12:04:43
82339,INTERNAL_LEDGER,EXT-2121861,12388,74426.72,USD,MATCHED,,2026-09-05 03:54:38
82340,CARD_PAYMENT_GATEWAY,EXT-3830758,13430,73549.71,USD,MATCHED,,2026-09-16 08:43:17
82341,FED_ACH_CLEARING,EXT-2920447,11274,18042.53,USD,MATCHED,,2026-09-09 09:29:03
82342,CARD_PAYMENT_GATEWAY,EXT-5506143,12051,29142.41,USD,MATCHED,,2026-09-14 15:48:52
82343,CARD_PAYMENT_GATEWAY,EXT-9873947,11501,17560.09,USD,MATCHED,,2026-09-06 10:20:21
82344,SWIFT_FIN,EXT-4985136,12722,18523.32,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-12 11:23:11
82345,SWIFT_FIN,EXT-5616452,14902,69455.97,USD,MATCHED,,2026-09-06 01:58:50
82346,INTERNAL_LEDGER,EXT-6557312,10576,21308.34,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-07 03:07:21
82347,CARD_PAYMENT_GATEWAY,EXT-6859740,10231,81535.88,USD,MATCHED,,2026-09-05 16:47:21
82348,FED_ACH_CLEARING,EXT-9868717,14465,33814.13,USD,MATCHED,,2026-09-03 22:13:30
82349,INTERNAL_LEDGER,EXT-8231617,13786,12212.67,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-16 00:10:36
82350,INTERNAL_LEDGER,EXT-3843413,11124,153.07,USD,MATCHED,,2026-09-07 03:50:19
82351,INTERNAL_LEDGER,EXT-7113887,14885,67929.39,USD,MATCHED,,2026-09-11 07:26:24
82352,CARD_PAYMENT_GATEWAY,EXT-3434535,13668,73792.41,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-10 04:18:16
82353,INTERNAL_LEDGER,EXT-6034134,12363,65967.85,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-16 01:48:13
82354,INTERNAL_LEDGER,EXT-2368165,13841,28292.44,USD,MATCHED,,2026-09-17 17:41:26
82355,INTERNAL_LEDGER,EXT-7558651,13380,34980.02,USD,MATCHED,,2026-09-09 08:17:46
82356,SWIFT_FIN,EXT-5472058,11888,20112.13,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-14 14:03:07
82357,CARD_PAYMENT_GATEWAY,EXT-1437499,14884,42954.49,USD,MATCHED,,2026-09-15 01:13:26
82358,CARD_PAYMENT_GATEWAY,EXT-6621037,11241,60732.3,USD,MATCHED,,2026-09-12 13:20:27
82359,SWIFT_FIN,EXT-8262964,13510,77957.87,USD,MATCHED,,2026-09-17 05:19:48
82360,INTERNAL_LEDGER,EXT-6907783,14690,12427.29,USD,MATCHED,,2026-09-17 05:15:22
82361,CARD_PAYMENT_GATEWAY,EXT-3712327,10724,75792.68,USD,MATCHED,,2026-09-14 23:02:35
82362,SWIFT_FIN,EXT-2528076,13466,2421.02,USD,MATCHED,,2026-09-14 21:39:36
82363,CARD_PAYMENT_GATEWAY,EXT-7625506,12483,7530.4,USD,MATCHED,,2026-09-04 08:33:04
82364,INTERNAL_LEDGER,EXT-7108199,11122,35038.86,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-17 00:48:37
82365,INTERNAL_LEDGER,EXT-1662178,13829,70406.77,USD,MATCHED,,2026-09-04 00:03:56
82366,SWIFT_FIN,EXT-9288773,12925,18433.19,USD,MATCHED,,2026-09-16 10:55:21
82367,CARD_PAYMENT_GATEWAY,EXT-6757929,13277,62653.92,USD,MATCHED,,2026-09-15 09:34:36
82368,INTERNAL_LEDGER,EXT-6601872,14401,44653.4,USD,MATCHED,,2026-09-16 15:59:45
82369,INTERNAL_LEDGER,EXT-3510326,12377,5492.21,USD,MATCHED,,2026-09-10 02:35:02
82370,FED_ACH_CLEARING,EXT-1788533,14845,49448.28,USD,MATCHED,,2026-09-13 07:07:11
82371,SWIFT_FIN,EXT-9319872,13465,7133.96,USD,MATCHED,,2026-09-09 20:05:24
82372,FED_ACH_CLEARING,EXT-9520581,10028,83413.32,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-15 09:22:34
82373,INTERNAL_LEDGER,EXT-2734007,12572,36234.01,USD,MATCHED,,2026-09-16 19:49:01
82374,CARD_PAYMENT_GATEWAY,EXT-8745238,13910,2865.03,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-07 03:40:18
82375,FED_ACH_CLEARING,EXT-5667824,14623,60531.2,USD,MATCHED,,2026-09-07 06:00:36
82376,INTERNAL_LEDGER,EXT-5676867,10007,68044.45,USD,MATCHED,,2026-09-07 00:55:10
82377,SWIFT_FIN,EXT-3908388,14121,31576.63,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-07 16:27:00
82378,INTERNAL_LEDGER,EXT-4576728,11206,67651.02,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-09 15:57:23
82379,INTERNAL_LEDGER,EXT-7899178,13780,28233.41,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-10 12:53:50
82380,INTERNAL_LEDGER,EXT-3588160,10839,1438.27,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-04 23:02:38
82381,INTERNAL_LEDGER,EXT-5540173,11043,64966.65,USD,MATCHED,,2026-09-15 03:13:11
82382,FED_ACH_CLEARING,EXT-5202932,12989,52345.53,USD,MATCHED,,2026-09-12 16:44:52
82383,FED_ACH_CLEARING,EXT-7457930,10303,4376.07,USD,MATCHED,,2026-09-11 23:45:37
82384,INTERNAL_LEDGER,EXT-3902494,13827,10255.6,USD,MATCHED,,2026-09-12 05:38:57
82385,FED_ACH_CLEARING,EXT-1854792,11177,36771.92,USD,MATCHED,,2026-09-17 16:06:37
82386,INTERNAL_LEDGER,EXT-4120398,13167,40624.76,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-07 19:14:54
82387,CARD_PAYMENT_GATEWAY,EXT-7928521,14301,14462.99,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-15 09:21:37
82388,CARD_PAYMENT_GATEWAY,EXT-7593136,14283,21254.66,USD,MATCHED,,2026-09-12 08:18:35
82389,INTERNAL_LEDGER,EXT-6871709,13627,48718.97,USD,MATCHED,,2026-09-16 01:13:55
82390,INTERNAL_LEDGER,EXT-3390819,10485,19494.48,USD,MATCHED,,2026-09-08 01:48:59
82391,INTERNAL_LEDGER,EXT-1304233,11566,24091.67,USD,MATCHED,,2026-09-04 23:23:38
82392,CARD_PAYMENT_GATEWAY,EXT-5514910,12308,3530.99,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-13 23:12:05
82393,CARD_PAYMENT_GATEWAY,EXT-4031247,14546,32228.88,USD,MATCHED,,2026-09-10 15:22:27
82394,CARD_PAYMENT_GATEWAY,EXT-1198145,14676,30352.6,USD,MATCHED,,2026-09-17 13:47:38
82395,SWIFT_FIN,EXT-2956415,14822,1500.74,USD,MATCHED,,2026-09-17 19:02:53
